Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST2652,59,106099,49702,462,174,Yes
CUST2653,30,141996,27454,612,326,No
CUST2654,36,125370,46626,786,159,No
CUST2655,40,87915,22128,750,103,No
CUST2656,73,57487,34669,601,269,Yes
CUST2657,67,45525,22892,458,77,Yes
CUST2658,21,24405,21117,431,167,Yes
CUST2659,73,122755,48402,450,326,No
CUST2660,59,98579,26078,599,72,No
CUST2661,39,86918,27389,693,54,Yes
CUST2662,35,87608,18803,563,231,No
CUST2663,25,111547,35133,533,182,No
CUST2664,69,50365,44289,328,25,No
CUST2665,41,100634,26525,516,81,Yes
CUST2666,45,42214,6040,610,15,No
CUST2667,74,108345,13763,451,32,Yes
CUST2668,43,24726,47365,312,33,No
CUST2669,65,67151,5134,565,91,Yes
CUST2670,46,51359,44897,672,169,Yes
CUST2671,75,105854,36229,820,202,No
CUST2672,42,20037,5280,829,339,Yes
CUST2673,39,147879,5627,715,129,Yes
CUST2674,29,40636,49086,788,312,No
CUST2675,49,31382,16372,474,343,No
CUST2676,62,56167,32077,652,130,No
CUST2677,49,122193,41424,459,49,No
CUST2678,41,72354,37045,813,133,No
CUST2679,69,66285,30741,621,79,No
CUST2680,51,107773,40266,835,341,No
CUST2681,35,71792,10318,683,71,No
CUST2682,69,73143,47539,687,178,Yes
CUST2683,23,96818,47681,796,174,Yes
CUST2684,64,46255,10080,473,47,No
CUST2685,45,87861,40300,837,118,Yes
CUST2686,23,22014,7028,793,14,No
CUST2687,45,116590,49014,479,177,Yes
CUST2688,56,112225,34175,795,186,Yes
CUST2689,70,28993,49056,688,258,No
CUST2690,29,140478,13088,314,29,Yes
CUST2691,52,31818,28133,366,279,Yes
CUST2692,36,92036,29666,650,116,No
CUST2693,38,57289,44407,530,336,Yes
CUST2694,24,115176,28459,616,336,No
CUST2695,23,128758,30346,511,229,No
CUST2696,38,93284,16612,529,296,No
CUST2697,60,139932,5552,453,105,No
CUST2698,36,96406,13176,584,63,Yes
CUST2699,37,65625,35323,422,157,No
CUST2700,46,65544,29279,501,167,Yes
CUST2701,56,146260,17647,665,157,Yes
CUST2702,63,126891,34135,810,278,Yes
CUST2703,45,56242,5613,770,280,No
CUST2704,28,49661,19517,312,327,No
CUST2705,62,99477,6296,836,208,No
CUST2706,46,146229,23424,533,209,Yes
CUST2707,40,45496,49600,507,312,Yes
CUST2708,46,79606,28450,672,329,Yes
CUST2709,20,141859,17550,333,263,No
CUST2710,64,72947,10896,708,85,No
CUST2711,73,95354,45202,401,267,Yes
CUST2712,40,20609,45975,637,125,No
CUST2713,57,54223,24869,819,228,No
CUST2714,45,42942,19493,368,241,No
CUST2715,35,73363,20352,577,338,Yes
CUST2716,58,86353,37362,847,237,No
CUST2717,68,33954,28789,850,161,Yes
CUST2718,21,93220,7411,381,341,Yes
CUST2719,22,29487,23399,357,223,Yes
CUST2720,60,85951,37298,757,88,No
CUST2721,58,58568,44716,835,15,No
CUST2722,43,64560,18702,553,78,No
CUST2723,41,144127,5467,550,199,No
CUST2724,50,35336,17850,562,275,Yes
CUST2725,69,125243,46840,487,97,No
CUST2726,65,87277,30957,550,200,Yes
CUST2727,61,145397,12270,533,159,No
CUST2728,28,53776,23176,767,119,Yes
CUST2729,19,134833,42296,481,47,No
CUST2730,27,90504,37789,341,281,No
CUST2731,72,126580,37375,572,123,No
CUST2732,56,123991,16172,584,100,No
CUST2733,61,95352,41161,393,290,Yes
CUST2734,68,52786,17698,494,66,Yes
CUST2735,46,110989,48243,365,80,No
CUST2736,20,78034,42074,435,109,No
CUST2737,26,146622,49051,835,44,Yes
CUST2738,22,69424,49720,610,76,Yes
CUST2739,33,93815,44516,362,114,No
CUST2740,67,83390,42037,512,322,Yes
CUST2741,59,120921,16503,533,85,Yes
CUST2742,41,51886,9283,549,342,No
CUST2743,41,119283,43545,788,15,Yes
CUST2744,42,64520,13404,775,332,No
CUST2745,54,145991,9263,400,168,No
CUST2746,20,121659,13351,849,331,No
CUST2747,56,80142,22014,352,59,Yes
CUST2748,27,109337,42349,626,42,No
CUST2749,61,80387,19939,374,205,Yes
CUST2750,46,137509,39280,501,16,Yes
CUST2751,41,96916,22978,789,58,No
CUST2752,41,132987,17573,419,278,No
CUST2753,46,23584,49432,752,137,Yes
CUST2754,66,83172,6515,385,224,No
CUST2755,22,35239,49416,787,146,Yes
CUST2756,54,53792,39926,502,262,No
CUST2757,26,28854,45269,402,93,No
CUST2758,51,70157,21575,520,116,Yes
CUST2759,41,103055,49609,798,295,Yes
CUST2760,43,123370,41707,607,249,Yes
CUST2761,38,48885,34748,309,188,No
CUST2762,59,108724,5128,740,24,No
CUST2763,35,111904,32991,414,284,Yes
CUST2764,33,50137,47006,753,96,No
CUST2765,25,124878,49112,499,253,Yes
CUST2766,19,61383,47600,767,218,No
CUST2767,65,74057,8398,300,277,Yes
CUST2768,29,145232,26168,557,56,Yes
CUST2769,49,66281,33347,716,352,No
CUST2770,51,87699,31665,577,245,Yes
CUST2771,42,90208,22959,804,102,No
CUST2772,53,21274,12976,480,104,Yes
CUST2773,25,111857,49575,636,191,No
CUST2774,34,129075,38966,819,257,No
CUST2775,67,54517,35578,794,249,No
CUST2776,34,52539,37477,826,176,No
CUST2777,63,57655,28689,590,145,Yes
CUST2778,46,32190,38898,606,197,No
CUST2779,31,72288,7848,570,299,Yes
CUST2780,57,108302,19715,844,333,No
CUST2781,36,118145,8077,554,148,No
CUST2782,62,127619,23214,649,259,No
CUST2783,49,64825,32529,581,81,Yes
CUST2784,30,29965,39892,815,206,No
CUST2785,25,92686,34416,616,91,No
CUST2786,26,142079,25725,750,304,No
CUST2787,72,43394,5338,414,28,No
CUST2788,22,82463,30680,486,178,No
CUST2789,46,61139,17753,799,84,No
CUST2790,29,66338,26935,306,328,Yes
CUST2791,75,48647,10361,626,58,No
CUST2792,63,137219,42474,821,273,Yes
CUST2793,46,95197,6662,781,354,Yes
CUST2794,23,55268,19786,807,244,Yes
CUST2795,69,43957,32775,467,207,No
CUST2796,61,144140,9878,483,348,Yes
CUST2797,72,117800,21382,367,295,Yes
CUST2798,38,109536,17902,742,135,No
CUST2799,60,141930,15779,611,64,Yes
CUST2800,40,139266,26576,396,212,No
CUST2801,63,44925,25368,753,39,Yes
CUST2802,22,85404,9118,650,293,No
CUST2803,53,116614,46025,487,105,Yes
CUST2804,52,46170,45979,498,237,Yes
CUST2805,36,50783,11339,411,73,Yes
CUST2806,75,116394,6826,537,342,Yes
CUST2807,37,51726,36455,518,252,Yes
CUST2808,72,134392,33308,614,101,Yes
CUST2809,28,54787,6574,813,44,No
CUST2810,63,47102,43832,612,246,Yes
CUST2811,63,50042,46045,627,122,Yes
CUST2812,62,46577,26908,843,113,Yes
CUST2813,58,129437,21410,783,238,No
CUST2814,29,52728,21197,405,123,No
CUST2815,68,129620,12067,607,301,No
CUST2816,41,101080,36036,515,347,No
CUST2817,50,66665,20621,458,310,Yes
CUST2818,32,40446,27334,631,107,No
CUST2819,25,122097,8567,460,26,Yes
CUST2820,30,33983,26862,496,178,No
CUST2821,68,35712,39057,705,105,Yes
CUST2822,26,140610,20515,475,100,Yes
CUST2823,33,30287,9778,461,91,No
CUST2824,68,108580,44319,460,307,Yes
CUST2825,49,145275,45603,633,302,No
CUST2826,19,106956,33739,828,326,Yes
CUST2827,41,84574,11269,785,121,No
CUST2828,53,100455,45982,726,222,No
CUST2829,54,20868,34258,575,99,No
CUST2830,41,120171,42941,534,63,Yes
CUST2831,47,132340,13180,569,230,Yes
CUST2832,69,90972,10605,783,179,No
CUST2833,53,145566,8977,610,348,Yes
CUST2834,26,25539,7185,679,311,Yes
CUST2835,57,131150,29732,448,50,No
CUST2836,74,83214,25531,613,339,Yes
CUST2837,23,68653,9261,641,167,Yes
CUST2838,22,101352,13358,662,132,Yes
CUST2839,37,61342,9063,622,295,Yes
CUST2840,43,84532,33961,760,293,Yes
CUST2841,63,137718,8590,615,85,Yes
CUST2842,64,149153,24757,735,133,No
CUST2843,48,135472,45025,702,97,Yes
CUST2844,51,137571,46037,727,178,Yes
CUST2845,44,95303,33301,305,346,No
CUST2846,67,133871,9311,713,198,Yes
CUST2847,44,56009,11673,356,137,No
CUST2848,70,84330,49404,718,307,No
CUST2849,54,43969,8656,662,288,No
CUST2850,22,149026,41651,443,116,Yes
CUST2851,26,120173,8421,767,175,Yes
CUST2852,38,140062,24327,580,296,No
CUST2853,59,86995,29999,319,169,Yes
CUST2854,22,56735,31324,507,148,Yes
CUST2855,46,72150,11280,513,225,No
CUST2856,47,49110,45455,562,74,No
CUST2857,61,118326,31942,601,262,Yes
CUST2858,51,95584,20277,682,342,Yes
CUST2859,40,36809,44293,324,249,Yes
CUST2860,26,27097,48235,629,264,No
CUST2861,74,88909,45894,737,124,Yes
CUST2862,71,124761,5695,691,94,No
CUST2863,67,75466,34714,633,213,Yes
CUST2864,53,82694,30160,504,160,No
CUST2865,58,143162,35422,520,138,Yes
CUST2866,55,90879,33056,815,22,Yes
CUST2867,29,24268,45646,750,304,No
CUST2868,67,85860,45581,580,182,Yes
CUST2869,26,65519,11637,409,145,Yes
CUST2870,45,71605,27257,376,141,Yes
CUST2871,50,132774,47658,548,307,No
CUST2872,73,109959,49287,464,267,No
CUST2873,21,121699,6702,633,324,Yes
CUST2874,71,42911,34758,791,71,No
CUST2875,25,79925,38896,781,104,No
CUST2876,51,147992,26508,347,240,No
CUST2877,27,35776,43522,699,321,Yes
CUST2878,37,111520,17614,798,310,Yes
CUST2879,28,87922,12078,555,236,No
CUST2880,28,80302,11729,586,13,Yes
CUST2881,38,61373,5805,684,107,No
CUST2882,63,110336,44005,360,304,No
CUST2883,32,21103,9426,403,101,No
CUST2884,40,21549,43855,357,237,Yes
CUST2885,51,108356,17688,650,47,Yes
CUST2886,75,47623,42566,582,94,Yes
CUST2887,36,69732,13256,850,40,Yes
CUST2888,72,96153,46770,678,181,No
CUST2889,23,33205,38351,748,138,No
CUST2890,34,62655,21795,591,353,No
CUST2891,30,67395,28290,413,317,Yes
CUST2892,58,100318,32591,783,251,Yes
CUST2893,53,132963,36548,437,281,No
CUST2894,35,54039,45688,375,266,No
CUST2895,26,44530,34138,632,69,Yes
CUST2896,58,91901,17184,723,121,Yes
CUST2897,37,54452,20935,455,263,Yes
CUST2898,57,51082,14022,454,179,Yes
CUST2899,52,55311,7888,606,82,No
CUST2900,23,81780,8964,504,308,Yes
CUST2901,50,145636,13367,390,297,No
CUST2902,59,100358,25425,748,277,Yes
CUST2903,28,64970,43307,551,136,Yes
CUST2904,55,67962,33563,635,78,Yes
CUST2905,55,44105,38628,566,88,Yes
CUST2906,27,85374,47710,843,26,No
CUST2907,28,75567,28445,598,357,Yes
CUST2908,60,47594,25394,322,62,No
CUST2909,57,74931,43251,443,80,Yes
CUST2910,64,111843,40464,369,198,No
CUST2911,75,118591,14543,621,215,No
CUST2912,56,68799,14660,669,39,Yes
CUST2913,39,67851,35770,756,292,Yes
CUST2914,71,131978,25229,519,108,No
CUST2915,54,72506,44539,488,100,No
CUST2916,20,56651,27472,628,31,No
CUST2917,70,79077,24075,779,34,No
CUST2918,73,43578,29171,533,147,No
CUST2919,19,94895,5529,771,295,Yes
CUST2920,23,37188,38926,670,262,No
CUST2921,20,148355,43432,641,322,Yes
CUST2922,59,95483,48101,503,250,No
CUST2923,67,109916,49453,565,277,No
CUST2924,54,49958,14476,561,269,Yes
CUST2925,34,126717,8756,323,271,No
CUST2926,59,33090,20557,443,303,No
CUST2927,31,114478,38233,422,236,No
CUST2928,67,55382,41664,720,190,Yes
CUST2929,54,125393,8578,737,119,No
CUST2930,44,50907,32660,705,202,Yes
CUST2931,57,92789,27532,798,353,No
CUST2932,58,76651,17806,349,275,No
CUST2933,19,132238,18131,841,194,Yes
CUST2934,49,69923,46979,361,106,No
CUST2935,74,45698,18189,824,133,No
CUST2936,58,39116,9482,682,338,No
CUST2937,52,124862,27383,316,285,No
CUST2938,36,145717,17409,747,213,Yes
CUST2939,59,116802,48768,332,43,Yes
CUST2940,37,39601,36177,816,32,Yes
CUST2941,48,81995,35631,634,115,Yes
CUST2942,33,125600,44306,803,20,Yes
CUST2943,69,21276,26701,589,154,Yes
CUST2944,69,43148,42906,641,166,Yes
CUST2945,61,75249,42099,368,132,Yes
CUST2946,43,85483,26997,377,210,Yes
CUST2947,37,37625,45376,394,342,Yes
CUST2948,47,137082,24636,415,53,No
CUST2949,22,131331,32439,844,305,No
CUST2950,62,102660,26536,462,305,Yes
CUST2951,21,87765,15635,825,176,Yes
CUST2952,28,89990,11871,389,68,No
CUST2953,46,114445,34773,779,247,No
CUST2954,44,61383,7765,495,46,Yes
CUST2955,48,122935,37501,374,189,Yes
CUST2956,47,83782,19378,741,95,Yes
CUST2957,31,59326,5242,583,119,Yes
CUST2958,39,52895,46862,776,304,No
CUST2959,56,93680,19616,762,59,Yes
CUST2960,27,132525,20091,455,23,Yes
CUST2961,38,94427,35574,638,88,Yes
CUST2962,73,26253,45889,374,341,Yes
CUST2963,63,72219,18968,486,307,Yes
CUST2964,38,32972,20664,647,97,Yes
CUST2965,64,110510,36506,764,312,Yes
CUST2966,73,41409,26726,840,190,No
CUST2967,40,27869,29635,742,351,Yes
CUST2968,43,48241,18455,321,24,Yes
CUST2969,26,126668,31234,711,59,Yes
CUST2970,66,53330,17074,600,167,No
CUST2971,41,82460,5440,306,113,No
CUST2972,50,129965,28777,699,256,No
CUST2973,53,102557,5648,319,153,Yes
CUST2974,24,32622,9832,308,346,Yes
CUST2975,38,78963,28454,530,273,Yes
CUST2976,33,117595,6967,630,110,No
CUST2977,47,63864,41352,737,41,No
CUST2978,25,54048,12549,454,325,No
CUST2979,35,67312,14332,565,112,Yes
CUST2980,46,67226,24043,528,14,Yes
CUST2981,33,93446,33862,634,307,No
CUST2982,27,93071,17740,845,224,No
CUST2983,24,142138,46375,768,252,Yes
CUST2984,21,126170,43383,505,54,Yes
CUST2985,36,53779,28587,663,119,Yes
CUST2986,42,65107,7877,456,315,Yes
CUST2987,73,22599,6945,493,267,Yes
CUST2988,57,73970,18049,451,59,No
CUST2989,44,35890,17964,511,323,Yes
CUST2990,33,66018,23618,615,70,No
CUST2991,73,133687,16412,485,86,Yes
CUST2992,75,109074,19348,403,215,No
CUST2993,28,146237,22170,326,36,Yes
CUST2994,70,99374,16421,846,336,Yes
CUST2995,38,46077,27270,340,89,Yes
CUST2996,54,95609,41340,430,89,No
CUST2997,64,95483,21119,656,71,Yes
CUST2998,38,105179,16700,370,118,Yes
CUST2999,30,105082,17844,635,92,Yes
CUST3000,66,90574,6408,622,72,No
CUST3001,28,42877,16539,535,247,No
CUST3002,49,148368,22156,513,221,Yes
CUST3003,50,122276,11631,506,250,Yes
CUST3004,47,57304,6375,610,350,Yes
CUST3005,49,66544,49397,467,83,No
CUST3006,74,62610,13994,734,39,No
CUST3007,37,108236,29833,577,70,No
CUST3008,49,86904,47917,538,322,No
CUST3009,19,83896,12272,522,356,Yes
CUST3010,23,121547,27176,663,57,Yes
CUST3011,43,116537,18778,327,71,Yes
CUST3012,50,78580,24993,440,69,Yes
CUST3013,47,136605,34897,750,207,Yes
CUST3014,33,30277,20738,426,218,No
CUST3015,31,69947,29224,684,65,No
CUST3016,55,100434,29402,326,78,Yes
CUST3017,40,57555,48313,754,104,Yes
CUST3018,21,80784,16230,513,33,No
CUST3019,21,102799,39532,689,73,No
CUST3020,36,145382,45842,350,328,No
CUST3021,49,38985,33424,757,28,No
CUST3022,56,133804,9284,749,240,No
CUST3023,74,41964,12765,708,81,Yes
CUST3024,71,103962,14465,503,187,Yes
CUST3025,59,125869,13571,510,350,Yes
CUST3026,61,141709,17428,689,282,No
CUST3027,48,64222,17562,427,236,Yes
CUST3028,36,75288,39901,395,139,No
CUST3029,52,102742,29785,479,113,Yes
CUST3030,18,100256,29527,818,330,Yes
CUST3031,72,94925,25837,828,121,No
CUST3032,24,73054,44292,424,30,No
CUST3033,45,131267,33150,466,162,Yes
CUST3034,26,138891,46690,514,304,Yes
CUST3035,74,29351,21026,423,110,Yes
CUST3036,34,30369,8027,800,232,No
CUST3037,64,41233,45372,666,206,No
CUST3038,41,65039,43490,624,184,Yes
CUST3039,66,49912,17392,725,118,Yes
CUST3040,43,61088,40092,495,286,Yes
CUST3041,41,61533,24279,515,18,No
CUST3042,20,105591,14736,392,350,No
CUST3043,43,58188,26474,819,103,Yes
CUST3044,21,113117,21198,668,245,No
CUST3045,54,55058,8490,789,345,Yes
CUST3046,53,99349,46252,561,352,No
CUST3047,30,104494,23354,820,166,No
CUST3048,41,71833,13287,414,278,No
CUST3049,53,55553,38309,767,65,No
CUST3050,36,136351,43278,316,88,Yes
CUST3051,22,78313,37046,307,156,No
CUST3052,42,122363,18712,689,102,No
CUST3053,50,133089,10335,730,63,No
CUST3054,46,143046,35845,709,58,Yes
CUST3055,66,67600,48483,402,157,Yes
CUST3056,53,118028,45297,663,23,Yes
CUST3057,35,96928,9251,669,297,No
CUST3058,70,88280,15972,617,214,Yes
CUST3059,57,146553,38332,366,332,No
CUST3060,61,79020,30435,744,280,Yes
CUST3061,57,74262,47275,607,83,Yes
CUST3062,25,41930,38368,534,184,Yes
CUST3063,26,44102,29527,386,16,Yes
CUST3064,24,131963,37675,699,307,No
CUST3065,43,23027,39006,782,352,No
CUST3066,41,36389,35426,316,179,Yes
CUST3067,68,115390,16730,581,80,No
CUST3068,39,50753,26091,631,88,Yes
CUST3069,53,106772,29502,346,317,Yes
CUST3070,41,52983,39437,444,158,Yes
CUST3071,66,143265,36673,554,204,Yes
CUST3072,27,117501,37426,481,77,Yes
CUST3073,30,111841,36048,309,20,No
CUST3074,56,118269,22585,431,314,Yes
CUST3075,50,30494,43088,831,111,No
CUST3076,43,47600,31276,459,199,No
CUST3077,50,41877,46818,443,191,Yes
CUST3078,20,72041,43271,781,206,No
CUST3079,20,33501,47581,339,45,Yes
CUST3080,20,32524,7398,362,347,No
CUST3081,26,28361,18579,514,12,Yes
CUST3082,63,142787,19386,600,121,Yes
CUST3083,39,135171,18303,680,353,Yes
CUST3084,69,82021,34627,724,303,Yes
CUST3085,48,91884,20360,461,317,No
CUST3086,51,27055,30945,729,188,Yes
CUST3087,47,23455,19325,476,77,Yes
CUST3088,27,121047,25053,478,310,No
CUST3089,56,72037,32854,831,266,No
CUST3090,75,88679,29712,455,20,No
CUST3091,50,120269,42445,485,61,Yes
CUST3092,26,30911,15302,673,129,No
CUST3093,38,33622,29517,412,244,No
CUST3094,57,54400,21680,466,72,Yes
CUST3095,38,101015,41080,330,84,No
CUST3096,28,40352,10554,809,153,No
CUST3097,43,31050,13803,508,109,Yes
CUST3098,57,105830,10506,613,229,Yes
CUST3099,65,142105,24336,713,195,Yes
CUST3100,71,136060,34131,682,293,Yes
CUST3101,37,71097,39001,571,179,No
CUST3102,55,60549,28040,628,288,No
CUST3103,39,50062,20084,329,199,Yes
CUST3104,50,52426,43270,326,210,Yes
CUST3105,71,116677,7696,639,169,Yes
CUST3106,50,57247,35490,329,78,No
CUST3107,52,78085,38571,781,120,No
CUST3108,49,102114,45706,335,25,No
CUST3109,63,36569,27044,447,144,Yes
CUST3110,54,37206,32925,717,50,No
CUST3111,37,89041,34566,347,91,No
CUST3112,48,129906,35641,686,25,No
CUST3113,70,42361,33344,837,84,Yes
CUST3114,19,23744,31801,473,258,Yes
CUST3115,41,24607,29085,461,39,Yes
CUST3116,39,106972,37606,402,228,Yes
CUST3117,61,66771,25776,315,75,No
CUST3118,25,132770,22892,657,197,No
CUST3119,44,139966,30059,528,326,Yes
CUST3120,55,62624,6619,394,94,No
CUST3121,37,133277,16768,729,257,Yes
CUST3122,68,82410,33946,367,130,Yes
CUST3123,75,81235,20321,415,297,No
CUST3124,64,147792,22407,787,265,No
CUST3125,73,134150,47293,775,154,No
CUST3126,62,90855,9973,725,42,No
CUST3127,58,142533,28533,849,97,No
CUST3128,19,55705,10401,750,318,Yes
CUST3129,56,91898,24301,437,329,No
CUST3130,48,78306,37883,300,43,No
CUST3131,34,37709,38606,618,238,Yes
CUST3132,59,147079,40825,787,55,Yes
CUST3133,68,144319,47182,780,232,No
CUST3134,67,111438,10122,563,230,No
CUST3135,55,90685,23115,431,314,No
CUST3136,54,43204,19925,630,23,Yes
CUST3137,32,97441,11449,674,223,No
CUST3138,64,98326,12771,398,128,Yes
CUST3139,21,79840,9675,789,78,Yes
CUST3140,55,102712,28608,804,76,No
CUST3141,48,118161,7508,500,156,No
CUST3142,28,103342,40784,428,283,No
CUST3143,51,134988,18127,524,344,Yes
CUST3144,58,93922,26873,827,66,Yes
CUST3145,64,77013,17887,432,187,No
CUST3146,57,88610,49243,446,175,No
CUST3147,67,103858,26577,530,145,Yes
CUST3148,71,103824,21385,384,93,No
CUST3149,42,89964,24838,397,335,No
CUST3150,27,60587,49796,713,340,Yes
CUST3151,70,139134,22987,589,15,No
CUST3152,61,65504,17493,407,125,Yes
CUST3153,33,83131,44585,555,158,Yes
CUST3154,20,90735,14035,531,28,Yes
CUST3155,54,49770,40594,556,139,Yes
CUST3156,62,125474,22113,489,42,No
CUST3157,25,31738,5559,608,75,Yes
CUST3158,30,77915,24626,636,20,Yes
CUST3159,19,60352,23471,773,327,Yes
CUST3160,46,67943,27716,832,197,No
CUST3161,38,74028,31464,829,219,No
CUST3162,44,54053,31591,573,266,Yes
CUST3163,27,40410,43007,434,300,No
CUST3164,44,59789,47946,635,339,No
CUST3165,62,21383,5779,732,243,Yes
CUST3166,31,20012,35933,683,200,No
CUST3167,44,88592,47866,448,228,Yes
CUST3168,50,126873,38596,335,169,No
CUST3169,67,119391,14783,694,330,Yes
CUST3170,57,131142,31050,349,45,Yes
CUST3171,48,37865,19914,502,201,Yes
CUST3172,73,65073,19871,486,238,Yes
CUST3173,72,57586,18754,314,314,Yes
CUST3174,65,81498,36092,446,358,Yes
CUST3175,64,90136,20317,334,190,No
CUST3176,21,21090,38805,543,202,Yes
CUST3177,63,110147,43469,465,157,No
CUST3178,26,140859,41216,706,229,Yes
CUST3179,51,84478,35719,630,100,Yes
CUST3180,31,144119,35238,311,138,Yes
CUST3181,53,119021,27325,792,140,No
CUST3182,38,82530,10627,795,257,No
CUST3183,60,59270,25517,652,66,Yes
CUST3184,48,21197,17310,492,82,No
CUST3185,51,120384,33101,715,140,Yes
CUST3186,42,76418,32373,762,248,Yes
CUST3187,38,124590,18735,519,234,No
CUST3188,29,58393,33749,764,13,No
CUST3189,47,98250,34489,569,68,Yes
CUST3190,52,50305,41598,750,34,No
CUST3191,39,124433,6972,420,296,No
CUST3192,52,20946,29556,586,42,Yes
CUST3193,40,91855,14106,826,72,No
CUST3194,61,68974,42847,645,275,No
CUST3195,67,44716,13411,645,74,Yes
CUST3196,73,73967,25025,490,31,Yes
CUST3197,64,135626,5634,561,118,Yes
CUST3198,61,93472,37754,649,25,No
CUST3199,59,77292,48178,799,223,No
CUST3200,69,71740,28243,767,295,Yes
CUST3201,62,52754,27270,398,129,Yes
CUST3202,34,41400,19777,650,63,Yes
CUST3203,57,113708,32469,831,242,Yes
CUST3204,48,116615,32899,569,216,Yes
CUST3205,30,104671,49942,364,153,Yes
CUST3206,33,71081,31435,674,58,Yes
CUST3207,35,128583,40232,736,262,Yes
CUST3208,53,69592,24637,326,94,No
CUST3209,37,48913,26369,429,228,Yes
CUST3210,32,54469,43466,396,276,Yes
CUST3211,37,30382,6523,532,33,Yes
CUST3212,67,75343,42196,768,290,Yes
CUST3213,36,101962,7110,413,18,No
CUST3214,63,51399,14118,423,276,No
CUST3215,31,87713,15072,602,61,Yes
CUST3216,62,120209,26643,429,355,Yes
CUST3217,63,124852,42236,655,199,Yes
CUST3218,49,139269,46277,614,241,No
CUST3219,38,100375,44518,763,66,Yes
CUST3220,48,125850,44835,746,87,Yes
CUST3221,40,110954,42609,384,315,No
CUST3222,53,109737,30617,816,27,Yes
CUST3223,68,55633,29990,486,67,Yes
CUST3224,64,57313,18382,707,187,No
CUST3225,35,104994,30600,823,43,No
CUST3226,36,117376,9175,499,249,Yes
CUST3227,25,89722,40028,445,55,No
CUST3228,54,126012,30325,527,112,No
CUST3229,61,55235,17342,317,272,No
CUST3230,52,74120,36115,503,33,No
CUST3231,42,44641,12119,662,221,Yes
CUST3232,75,131867,26550,838,243,No
CUST3233,43,28973,42323,455,64,Yes
CUST3234,70,43908,34591,843,138,No
CUST3235,40,37907,46877,837,39,No
CUST3236,67,57957,24965,348,248,Yes
CUST3237,69,34464,11110,845,129,No
CUST3238,27,103478,16234,671,182,No
CUST3239,36,79682,11836,535,52,Yes
CUST3240,20,100967,49229,843,36,No
CUST3241,36,79345,41235,470,159,Yes
CUST3242,63,55669,16641,683,196,Yes
CUST3243,23,111812,7101,462,283,No
CUST3244,40,101625,44542,402,153,Yes
CUST3245,46,84486,37021,469,263,No
CUST3246,59,44613,6758,531,165,Yes
CUST3247,34,62027,17235,455,114,Yes
CUST3248,65,22542,18041,734,217,No
CUST3249,48,39942,9554,507,101,No
CUST3250,31,26505,30289,585,70,Yes
CUST3251,30,147102,23600,350,112,No
CUST3252,70,90119,18493,710,24,No
CUST3253,52,22900,20272,603,20,Yes
CUST3254,35,44371,24077,699,301,Yes
CUST3255,53,147445,48225,834,234,Yes
CUST3256,62,33405,39366,731,105,Yes
CUST3257,35,56977,9586,787,190,Yes
CUST3258,26,55283,34796,779,284,No
CUST3259,24,36389,8765,629,282,Yes
CUST3260,57,113742,29159,439,358,Yes
CUST3261,65,77464,38982,607,193,No
CUST3262,55,115303,5723,300,240,No
CUST3263,33,21075,16260,376,230,Yes
CUST3264,33,50514,26415,557,231,No
CUST3265,21,31822,31926,619,317,No
CUST3266,60,39750,30631,513,141,Yes
CUST3267,75,21930,15291,368,266,Yes
CUST3268,51,84694,12257,360,27,Yes
CUST3269,32,48467,13463,720,116,No
CUST3270,58,64815,40156,443,73,No
CUST3271,32,75082,32421,447,299,No
CUST3272,21,60838,36342,792,14,No
CUST3273,24,122986,9506,464,182,Yes
CUST3274,44,124787,30493,548,113,Yes
CUST3275,39,85325,18531,700,355,No
CUST3276,63,68679,13515,463,114,Yes
CUST3277,48,80776,18479,729,322,No
CUST3278,24,111348,25300,700,218,No
CUST3279,61,123733,33324,498,92,No
CUST3280,67,24159,48567,554,237,No
CUST3281,26,63286,36115,658,142,No
CUST3282,18,30515,15405,372,235,No
CUST3283,53,130565,44564,531,213,Yes
CUST3284,28,118378,42689,582,235,No
CUST3285,44,144733,25336,443,88,Yes
CUST3286,59,39148,43501,711,52,No
CUST3287,74,27345,18302,426,192,No
CUST3288,74,54931,37930,455,311,Yes
CUST3289,48,121666,49881,510,44,Yes
CUST3290,48,71435,35078,754,280,No
CUST3291,59,29356,23051,445,135,No
CUST3292,30,91197,18218,582,82,Yes
CUST3293,66,81623,5487,635,255,No
CUST3294,36,43803,14351,311,21,No
CUST3295,38,45191,34211,420,28,No
CUST3296,36,137401,9192,833,41,Yes
CUST3297,59,130302,31164,618,148,No
CUST3298,21,52778,44639,836,218,Yes
CUST3299,67,127118,21176,405,224,Yes
CUST3300,23,70014,39462,782,229,No
CUST3301,59,128560,26554,537,63,Yes
CUST3302,54,21653,42304,748,171,Yes
CUST3303,32,35985,37175,605,181,No
CUST3304,52,147742,35159,427,332,Yes
CUST3305,65,120682,35323,765,313,Yes
CUST3306,64,113674,42757,457,24,Yes
CUST3307,72,52631,7561,372,46,No
CUST3308,20,70436,10970,649,71,Yes
CUST3309,29,121086,23868,578,37,No
CUST3310,44,147791,47355,341,240,No
CUST3311,74,78059,34904,690,313,No
CUST3312,71,52396,27726,561,260,No
CUST3313,29,116681,24493,415,353,Yes
CUST3314,20,24392,30630,777,251,No
